dataset,series_length,n_instances,n_classes,log_series_length,log_n_instances,class_centroid_distance,normalized_centroid_separation,variance,mean_abs_diff,mean_abs_second_diff,spectral_entropy,spectral_centroid,low_freq_energy_ratio,spike_ratio,zero_crossing_rate,acf_lag1,acf_lag5,acf_lag10,skewness,kurtosis
PhalangesOutlinesCorrect,80,2658,2,4.394449154672439,7.88570539124302,0.48846819047020934,0.2925011449110888,0.9999999773062828,0.14874805193576623,0.0695460157201221,1.196663196235783,0.024865752018899786,0.9931090390036391,0.0,0.05324742120753207,0.9818103332565954,0.6803523478582094,0.22159642720269979,0.25605221264618316,-1.4248306963388142
Phoneme,1024,2110,39,6.932447891572509,7.65491704784832,9.806530387102068,0.3166974614398562,1.0000000115536964,0.31080145248834273,0.4031967689495057,3.5376327277077317,0.06540760743731253,0.8278157155914453,0.02498194979265403,0.15770315909438368,0.8167184879723133,0.4605528833048392,0.1675854819125548,-0.4620323315841561,3.5173857466304472
PickupGestureWiimoteZ,361,100,10,5.891644211825771,4.61512051684126,4.59900040055117,1.5506252166112908,1.000000021457672,0.10326826028525829,0.13381286136806012,2.7339608669281006,0.025910341626911165,0.9659771436452865,0.05379501385041552,0.24666666666666667,0.9681089800406206,0.7152725359386853,0.4671184812965204,0.43225826662965117,7.606484332084656
PigAirwayPressure,2000,312,52,7.601402334583733,5.746203190540153,85.5817368678417,0.6195374847622475,1.000000009360986,0.05514566264210794,0.09298650792334229,1.7583853571842878,0.011135513212463845,0.9717140573387345,0.021506410256410258,0.021268647144084867,0.9619290284532542,0.9647195004047395,0.9535384821081888,1.2645712314428796,0.55757819994902
PigArtPressure,2000,312,52,7.601402334583733,5.746203190540153,555.1137503064085,1.2812129131660484,1.0000000026745675,0.04674539488191024,0.027516044431533188,1.71167284460404,0.008289463328396791,0.9985063450458722,0.00037499999999999995,0.015382691345672836,0.9973923858887676,0.9514735536732669,0.8387925672795132,0.36390923572411665,-0.9405787392304494
PigCVP,2000,312,52,7.601402334583733,5.746203190540153,98.31959848503075,1.4138453624814418,1.0000000129907558,0.08881284371734811,0.11765328733226618,2.7309840944332953,0.009343888089256581,0.9919165359475673,0.009953525641025642,0.03322334244045099,0.99150132638391,0.9255076433687777,0.8113466747024527,0.36466357928181353,0.3242289897723076
Plane,144,210,7,4.976733742420574,5.351858133476067,8.90514949362267,3.9313307931171715,0.9999999193918138,0.15636796841309183,0.05149075808447032,1.4642225282532828,0.02295127660224698,0.9945358690761384,0.015806878306878307,0.06766566766566767,0.9845588333412945,0.6725198515272991,0.05430144755625346,0.5277479916101411,-0.06484744321732294
PowerCons,144,360,2,4.976733742420574,5.8888779583328805,11.548995658861209,1.193338874824701,1.0000000082784228,0.19658130986822975,0.1901690667702092,2.2251058989100985,0.04215938954394906,0.8949473227063814,0.02887731481481481,0.06276223776223776,0.9238212091385996,0.5243922752694319,0.2943703314809568,1.3496233676870664,1.8438145379225412
ProximalPhalanxOutlineAgeGroup,80,605,3,4.394449154672439,6.406879986069314,1.1457076961401584,1.5113959051967332,0.9999999785226239,0.1475143340008318,0.05786069162374686,1.1849704438989812,0.024691996989763303,0.9951198675415732,0.0,0.05063291139240506,0.9830870251708269,0.6743470907921384,0.15776017643906212,0.3818621581250971,-1.3955473066361483
ProximalPhalanxOutlineCorrect,80,891,2,4.394449154672439,6.79346613258001,0.7782244178664688,0.7579746818010186,0.9999999800648888,0.14098807500401464,0.05565948880932949,1.1636626602690896,0.02420778978739058,0.9954521973794023,0.0,0.050632911392405076,0.9838126678748612,0.687664356828416,0.18515818604763776,0.36431842286444943,-1.4171165225214162
ProximalPhalanxTW,80,605,6,4.394449154672439,6.406879986069314,1.1455255119504915,1.4580684721865953,0.9999999785226239,0.1475143340008318,0.05786069162374686,1.1849704438989812,0.024691996989763303,0.9951198675415732,0.0,0.05063291139240506,0.9830870251708269,0.6743470907921383,0.15776017643906212,0.3818621581250971,-1.3955473066361483
RefrigerationDevices,720,750,3,6.580639137284949,6.621405651764134,2.531552369690687,0.0947266991233981,1.0000000248750052,0.2474434942851464,0.4103299185633659,3.1903696649074553,0.07363692222885904,0.8068604724444449,0.011409259259259258,0.09072044506258692,0.8092652581089627,0.2477846889147413,-0.05051434514180224,0.9052614703200137,0.2551452159881592
Rock,2844,70,4,7.953318346560431,4.2626798770413155,1150.9975552212961,1.4779883778274434,1.0000000170298986,0.009833021136000753,0.008268139391605343,1.5471884437969752,0.0013327353641778181,0.9992874281747001,0.002596945951376331,0.0026732325008793534,0.9997970751121096,0.997779295416789,0.9929557250820356,-0.18269708599629148,-0.4512224691254752
ScreenType,720,750,3,6.580639137284949,6.621405651764134,4.612032644464841,0.1836750216119277,1.0000000282128652,0.14586391601214807,0.27766851643224555,2.8065972062746685,0.03573356293276449,0.9112345129704724,0.026268518518518517,0.06204543347241539,0.890958879053895,0.7924930077046058,0.658611644643988,2.367617434239636,12.81921002483368
SemgHandGenderCh2,1500,900,2,7.313886831633462,6.803505257608338,174.99759414654233,0.28090084678471194,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.2732718298170305,0.15919249967679489,0.49059626877307894,0.018763703703703706,0.3552019865095249,0.3801595177827499,0.29437840287397876,0.27707409636431835,4.348519088758363,76.61116224765777
SemgHandMovementCh2,1500,900,6,7.313886831633462,6.803505257608338,515.9302550079652,0.9642596423683507,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.2732718298170305,0.15919249967679486,0.49059626877307894,0.018763703703703706,0.35520198650952484,0.3801595177827499,0.2943784028739787,0.27707409636431835,4.348519088758363,76.61116224765777
SemgHandSubjectCh2,1500,900,5,7.313886831633462,6.803505257608338,384.4066122671485,0.6566861940826278,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.2732718298170305,0.15919249967679489,0.49059626877307894,0.018763703703703706,0.35520198650952484,0.3801595177827499,0.29437840287397876,0.27707409636431835,4.348519088758363,76.61116224765777
ShakeGestureWiimoteZ,385,100,10,5.955837369464831,4.61512051684126,8.849942578193758,1.3645781300456088,1.0000000101327897,0.15791777528822423,0.1700346829742193,3.08884419798851,0.045839622442354046,0.9185545098781586,0.044935064935064946,0.27429687499999994,0.9307607561978819,0.3000472888001098,-0.07915149491087942,0.25049142301810207,6.574381923675537
ShapeletSim,500,200,2,6.2166061010848646,5.303304908059076,3.141883772381685,0.1413449636882077,0.9999999395012855,1.1145842510461808,1.9384484559297561,5.085546591281891,0.24154625879541214,0.232142289057374,0.0,0.4802204408817636,0.04008722437321362,0.020328057576934237,-0.0084737387387218,-0.0034572358039986284,-1.1997532033920288
ShapesAll,512,1200,60,6.240275845170769,7.0909098220799835,20.8564513818343,1.7633274267578087,1.0000000063081582,0.038703186820882064,0.022696906354200717,1.0092694155033677,0.005382693554220238,0.999731181760629,0.0021451822916666668,0.013258317025440312,0.9988632492836629,0.9778124075061748,0.9197595879364504,-0.07935353969553641,-0.8275250267982482
SmallKitchenAppliances,720,750,3,6.580639137284949,6.621405651764134,2.953880973173795,0.11066819047615327,1.0000000234444937,0.12845063940187296,0.22617034568389258,5.409264111200969,0.16558042268691356,0.39984655123079815,0.009846296296296296,0.03223736671302735,0.41065976036647855,0.022483074393681867,0.006469341159611976,14.61138880431034,259.0071347225507
SmoothSubspace,15,300,3,2.772588722239781,5.707110264748875,0.7273947253079891,0.8077557878903321,1.000000016093254,1.0588818483551343,1.8508584429820378,1.569967364470164,0.2448945951863783,0.2236913475386488,0.004222222222222222,0.42833333333333334,0.06245795972989858,-0.09491459206864611,-0.012066660874601188,-0.13722691655081387,-0.648447566429774
SonyAIBORobotSurface1,70,621,2,4.2626798770413155,6.432940092739179,3.1371764999941982,0.7631505658185997,1.0000000363770698,0.39512378798014874,0.4153744893901398,2.131016019653775,0.07503951769774102,0.7652846920317498,0.012445364619277663,0.14798478377558405,0.8432314864922508,0.06404953371412123,-0.41940596877394226,0.0008086583697729731,0.1825296201183792
SonyAIBORobotSurface2,65,980,2,4.189654742026425,6.8885724595653635,4.785842566342721,0.7910870947325046,1.0000000226254366,0.5510074749588967,0.6085319279407968,2.4169282124966993,0.12412862517699877,0.3648589170861001,0.028414442700156986,0.2485331632653061,0.6698795693033329,-0.23785193341102895,-0.1436517922200425,0.5828651723896191,1.2632846019705948
StarLightCurves,1024,9236,3,6.932447891572509,9.13097243659261,24.19375218071079,1.718469571994144,1.0000000080604377,0.009671125767561746,0.00045614326467449846,0.8994470971703833,0.0019251229641930104,0.9999975451805108,0.012967789932059333,0.002783214308242598,0.9998582455281319,0.996475628016411,0.9861195644862629,0.44022114296604775,0.2326887789202129
Strawberry,235,983,2,5.4638318050256105,6.891625897052253,1.234402833421879,0.6270370900924148,0.9999999944215389,0.05113384804081092,0.023538646755298546,1.4001728817744754,0.009444268216310978,0.9976037147692722,0.04936256790978549,0.024154211336306963,0.9965324716826462,0.9365449278713945,0.7986080854310813,1.3308984641504917,1.482234194708016
SwedishLeaf,128,1125,15,4.859812404361672,7.026426808699636,4.99485750855697,1.3407129375728952,1.0000000255902608,0.15103679693407482,0.08613200270467335,0.9397070147461362,0.022227655202245414,0.9865437574386596,0.0033541666666666668,0.05152055993000875,0.9821089694401137,0.7278616596186708,0.316887221826242,0.3255212419679802,-0.6387903854582044
Symbols,398,1020,6,5.988961416889864,6.928537818164665,20.630574734782662,2.6559816109782104,0.9999999969613318,0.02838154561342854,0.007993722106695321,1.1630885672189442,0.00868514433203154,0.9925020634543662,0.00015272440634545275,0.008971699511038671,0.9989944906735235,0.9788916252690355,0.920645142187741,0.042360985107399184,-0.9556748871709786
SyntheticControl,60,600,6,4.110873864173311,6.398594934535208,7.485437565002134,1.4177831991797594,0.9999999622503917,0.6811855379243692,1.1476565625766912,2.0595968330899876,0.12601722949269129,0.6663771492615342,0.0001666666666666667,0.21754237288135594,0.6048883506650662,0.3219048699641574,0.4222005656682394,-0.017844095217684906,-1.0061641146739324
ToeSegmentation1,277,268,2,5.627621113690637,5.594711379601839,2.1304407053242747,0.12885224974166742,0.9999999942174599,0.13331908679831384,0.1355761076365389,2.0453546667721736,0.023298253025118617,0.9802172159525886,0.025755698044075653,0.04492483235993943,0.976735916465214,0.7418237217269236,0.4070701465851227,0.8878470523831948,0.7338973061362309
ToeSegmentation2,343,166,2,5.840641657373398,5.117993812416755,3.3083901186876723,0.18207850370790057,0.9999999773789601,0.09029699598315609,0.06990073684950819,2.0299821607319704,0.015992172954364912,0.9869964693684176,0.02964628192068566,0.029697738321707884,0.988574827921092,0.8674879931380614,0.6312711052922553,1.0535297279368177,1.0582625657679088
Trace,275,200,4,5.62040086571715,5.303304908059076,16.51238325955177,2.154438878631069,1.000000011920929,0.049661735557019714,0.06798662414774298,1.4675696650147438,0.011746619754972945,0.9843039399385453,0.003527272727272728,0.007116788321167884,0.9910575107869363,0.9063073927903728,0.8478924357836217,-0.7476011359214317,-0.3215263050794601
TwoLeadECG,82,1162,2,4.418840607796598,7.0587581525186645,1.2208432905641768,0.37576053936595044,1.000000013131488,0.12424811006566949,0.0912027534148728,1.340319412197796,0.025939852328339178,0.9760577041598072,0.03665883044372612,0.05675612502921739,0.9751080271114537,0.6913080289489071,0.30799199757197154,-1.1275703048144377,1.036199716405491
TwoPatterns,128,5000,4,4.859812404361672,8.517393171418904,3.216970848295972,0.29068362440051243,1.0000000224590302,0.3186764071136713,0.5680565695524216,2.4969117387771607,0.07067294093292492,0.8275938376426697,0.0,0.33611653543307085,0.8171923121574255,0.34245068527681716,-0.21451683634180632,0.0007384661547845099,-0.5996355216264725
UMD,150,180,3,5.017279836814924,5.198497031265826,5.829696499280665,1.0110071644536582,0.9999999973509047,0.06670482266280386,0.06386273194932275,1.2341663913594352,0.014798771675250904,0.9920335070954429,0.003407407407407407,0.01774794929157345,0.9886288664830863,0.8327567815669676,0.6372956893750785,0.187450192481952,-1.1522772391637166
UWaveGestureLibraryAll,945,4478,8,6.852242569051878,8.4071550862073,28.330706089861707,1.227838832407044,0.999999996299667,0.047122390233246464,0.03436966153658683,2.208321805615785,0.008166061107130395,0.9947226887411601,0.004178925304427762,0.0136015719033164,0.9940236142572564,0.9469354517501921,0.8561380998257323,0.07199675721547115,-0.7211280794961477
UWaveGestureLibraryX,315,4478,8,5.755742213586912,8.4071550862073,15.450834259050682,1.1793839092989797,1.0000000333296182,0.038325725685760995,0.01001453501271062,1.2398530223330733,0.008489865947865596,0.9963159899777629,0.004480458254464507,0.013143521192069936,0.9978780597807175,0.9556101767348167,0.8620054867024824,0.01963063936677439,-0.6529678327795543
UWaveGestureLibraryY,315,4478,8,5.755742213586912,8.4071550862073,16.568563014179833,1.3424210254136693,1.0000000348603315,0.0326349703404119,0.010470102167478358,1.1387139076883637,0.00761957558039848,0.9953271758215616,0.004288337338806298,0.010678533125855209,0.9984583481826774,0.9693731294011029,0.9071299823001946,0.10372792052113239,-0.7402012227581461
UWaveGestureLibraryZ,315,4478,8,5.755742213586912,8.4071550862073,15.229285884059463,1.1690170855681363,0.9997767202153489,0.036567737876432194,0.009877975160447524,1.2184378135718101,0.00822547232485925,0.9956615400559246,0.004104723622365427,0.01325660056383224,0.997850460620735,0.9601034543230077,0.8775521388633514,0.0930430397131432,-0.6949093072688063
Wafer,152,7164,2,5.030437921392435,8.876963340262272,4.632193953244246,0.4152726486742474,0.9999999850489186,0.08098473526965899,0.13636595397118514,2.0185614102949048,0.04201032444360044,0.9013330856975665,0.0018201387052220164,0.02636434564285741,0.8924972910493194,0.6509470440674933,0.3342359612195423,0.583096467957569,4.496619185244551
Wine,234,111,2,5.459585514144159,4.718498871295094,0.10793340213421856,0.3655730095605609,0.9999999967781273,0.07355005784077687,0.024578144941646774,2.3104833138955607,0.024992850975448136,0.9649763590580708,0.04273504273504273,0.01867532768820323,0.9921319570577148,0.8612792018162098,0.6126640720597846,1.1841536545538687,1.7094525045102782
WordSynonyms,270,905,25,5.602118820879701,6.80903930604298,10.069301669635081,0.7343325291720959,1.0000000214708444,0.06632106681431525,0.016078686759805883,1.756020334247726,0.013964379750600837,0.9983307229221197,0.033443830570902396,0.02709030787241471,0.9931321876520883,0.8598419632492997,0.5999435757034262,1.4408613767979142,1.8528654991592493
Worms,900,258,5,6.803505257608338,5.556828061699537,6.686394518823396,0.22619618382360132,0.9999999935312789,0.057843321528242425,0.06311221165266005,2.0115958098755327,0.007442201771836493,0.9957686045835185,0.007876830318690783,0.02107854549844358,0.9958299358612803,0.9575012867694378,0.8675841481962949,0.016383219715797436,-0.33415104067602824
WormsTwoClass,900,258,2,6.803505257608338,5.556828061699537,4.228634813177594,0.1418143743265194,0.9999999935312789,0.057843321528242425,0.06311221165266005,2.0115958098755327,0.007442201771836493,0.9957686045835185,0.007876830318690783,0.02107854549844358,0.9958299358612803,0.9575012867694378,0.8675841481962949,0.016383219715797436,-0.33415104067602824
Yoga,426,3300,2,6.056784013228625,8.101980731853192,0.9241958546903514,0.05379466268256744,0.9999999998555039,0.0382867406263496,0.01168027541007508,0.915871105992207,0.005774465894390227,0.999752981409882,4.9082373026034997e-05,0.013816042780748663,0.9990147368241422,0.9789496546539311,0.9220136555994536,-0.08979016121633873,-0.8886817859158371
